user,service,value,startDate,id,type
5pVcV5V,hazelnut_cappuccino,1.0,1588854422000,1222,INTERACTION
D6F0qp7s7,cortado,1.0,1588857459000,1223,INTERACTION
CuAgSlJwl,cortado,1.0,1588914685000,1224,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1588925905000,1225,INTERACTION
gKUuuzg9,chocolate,1.0,1588927888000,1226,INTERACTION
93xlxT,cortado decaffeinated,1.0,1588928229000,1227,INTERACTION
D6F0qp7s7,cortado,1.0,1588937809000,1228,INTERACTION
FmxgvxmU,cortado,1.0,1588939686000,1229,INTERACTION
5pVcV5V,chocolate,1.0,1588939916000,1230,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589177282000,1231,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589181090000,1232,INTERACTION
FmxgvxmU,cortado,1.0,1589184092000,1233,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589186307000,1234,INTERACTION
93xlxT,chocolate,1.0,1589187449000,1235,INTERACTION
D6F0qp7s7,cortado,1.0,1589197321000,1236,INTERACTION
d4guBrpB,cortado,1.0,1589209754000,1237,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589264845000,1238,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589278846000,1239,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589280936000,1240,INTERACTION
D6F0qp7s7,cortado,1.0,1589283774000,1241,INTERACTION
FmxgvxmU,cortado,1.0,1589285770000,1242,INTERACTION
d4guBrpB,cortado,1.0,1589290857000,1243,INTERACTION
93xlxT,chocolate,1.0,1589294321000,1244,INTERACTION
gKUuuzg9,chocolate,1.0,1589349929000,1245,INTERACTION
5pVcV5V,chocolate,1.0,1589350133000,1246,INTERACTION
CuAgSlJwl,cortado,1.0,1589353933000,1247,INTERACTION
D6F0qp7s7,cortado,1.0,1589369701000,1248,INTERACTION
FmxgvxmU,cortado,1.0,1589372951000,1249,INTERACTION
93xlxT,cortado decaffeinated,1.0,1589381673000,1250,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1589382633000,1251,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589432416000,1252,INTERACTION
FmxgvxmU,cortado,1.0,1589437089000,1253,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589437217000,1254,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589437557000,1255,INTERACTION
93xlxT,chocolate,1.0,1589446346000,1256,INTERACTION
D6F0qp7s7,cortado,1.0,1589462390000,1257,INTERACTION
d4guBrpB,cortado,1.0,1589469455000,1258,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589523380000,1259,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589526136000,1260,INTERACTION
93xlxT,chocolate,1.0,1589532271000,1261,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589537559000,1262,INTERACTION
FmxgvxmU,cortado,1.0,1589545693000,1263,INTERACTION
D6F0qp7s7,cortado,1.0,1589548663000,1264,INTERACTION
d4guBrpB,cortado,1.0,1589550104000,1265,INTERACTION
CuAgSlJwl,cortado,1.0,1589779159000,1266,INTERACTION
gKUuuzg9,chocolate,1.0,1589782883000,1267,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1589789757000,1268,INTERACTION
5pVcV5V,chocolate,1.0,1589796451000,1269,INTERACTION
FmxgvxmU,cortado,1.0,1589799153000,1270,INTERACTION
D6F0qp7s7,cortado,1.0,1589806076000,1271,INTERACTION
93xlxT,cortado decaffeinated,1.0,1589813235000,1272,INTERACTION
FmxgvxmU,cortado,1.0,1589869577000,1273,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589874745000,1274,INTERACTION
93xlxT,chocolate,1.0,1589877188000,1275,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589878046000,1276,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589878453000,1277,INTERACTION
d4guBrpB,cortado,1.0,1589879865000,1278,INTERACTION
D6F0qp7s7,cortado,1.0,1589889226000,1279,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589955987000,1280,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589961310000,1281,INTERACTION
FmxgvxmU,cortado,1.0,1589965057000,1282,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589969429000,1283,INTERACTION
D6F0qp7s7,cortado,1.0,1589978372000,1284,INTERACTION
d4guBrpB,cortado,1.0,1589981982000,1285,INTERACTION
93xlxT,chocolate,1.0,1589983214000,1286,INTERACTION
CuAgSlJwl,cortado,1.0,1590044479000,1287,INTERACTION
93xlxT,cortado decaffeinated,1.0,1590051365000,1288,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1590052482000,1289,INTERACTION
5pVcV5V,chocolate,1.0,1590055346000,1290,INTERACTION
gKUuuzg9,chocolate,1.0,1590059622000,1291,INTERACTION
D6F0qp7s7,cortado,1.0,1590060834000,1292,INTERACTION
FmxgvxmU,cortado,1.0,1590064280000,1293,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1590134291000,1294,INTERACTION
d4guBrpB,cortado,1.0,1590138330000,1295,INTERACTION
FmxgvxmU,cortado,1.0,1590144765000,1296,INTERACTION
gKUuuzg9,milk_coffee,1.0,1590146997000,1297,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1590150613000,1298,INTERACTION
D6F0qp7s7,cortado,1.0,1590152998000,1299,INTERACTION
93xlxT,chocolate,1.0,1590159073000,1300,INTERACTION
FmxgvxmU,cortado,1.0,1590387131000,1301,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1590390556000,1302,INTERACTION
gKUuuzg9,milk_coffee,1.0,1590405940000,1303,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1590408894000,1304,INTERACTION
D6F0qp7s7,cortado,1.0,1590414107000,1305,INTERACTION
93xlxT,chocolate,1.0,1590417865000,1306,INTERACTION
d4guBrpB,cortado,1.0,1590420141000,1307,INTERACTION
gKUuuzg9,chocolate,1.0,1590472999000,1308,INTERACTION
FmxgvxmU,cortado,1.0,1590481997000,1309,INTERACTION
93xlxT,cortado decaffeinated,1.0,1590482909000,1310,INTERACTION
CuAgSlJwl,cortado,1.0,1590487729000,1311,INTERACTION
5pVcV5V,chocolate,1.0,1590495418000,1312,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1590498163000,1313,INTERACTION
D6F0qp7s7,cortado,1.0,1590500196000,1314,INTERACTION
FmxgvxmU,cortado,1.0,1590560187000,1315,INTERACTION
gKUuuzg9,milk_coffee,1.0,1590568572000,1316,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1590568744000,1317,INTERACTION
d4guBrpB,cortado,1.0,1590569660000,1318,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1590574776000,1319,INTERACTION
D6F0qp7s7,cortado,1.0,1590578763000,1320,INTERACTION
93xlxT,chocolate,1.0,1590590654000,1321,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1590642848000,1322,INTERACTION
gKUuuzg9,milk_coffee,1.0,1590655467000,1323,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1590663332000,1324,INTERACTION
FmxgvxmU,cortado,1.0,1590668303000,1325,INTERACTION
D6F0qp7s7,cortado,1.0,1590671820000,1326,INTERACTION
93xlxT,chocolate,1.0,1590674609000,1327,INTERACTION
d4guBrpB,cortado,1.0,1590680258000,1328,INTERACTION
CuAgSlJwl,cortado,1.0,1590729272000,1329,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1590740041000,1330,INTERACTION
93xlxT,cortado decaffeinated,1.0,1590742215000,1331,INTERACTION
FmxgvxmU,cortado,1.0,1590742222000,1332,INTERACTION
gKUuuzg9,chocolate,1.0,1590751245000,1333,INTERACTION
5pVcV5V,chocolate,1.0,1590754808000,1334,INTERACTION
D6F0qp7s7,cortado,1.0,1590760250000,1335,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1590992392000,1336,INTERACTION
93xlxT,chocolate,1.0,1591001242000,1337,INTERACTION
gKUuuzg9,milk_coffee,1.0,1591001367000,1338,INTERACTION
d4guBrpB,cortado,1.0,1591001652000,1339,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1591006131000,1340,INTERACTION
D6F0qp7s7,cortado,1.0,1591011122000,1341,INTERACTION
FmxgvxmU,cortado,1.0,1591013941000,1342,INTERACTION
FmxgvxmU,cortado,1.0,1591079055000,1343,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1591081757000,1344,INTERACTION
d4guBrpB,cortado,1.0,1591085305000,1345,INTERACTION
gKUuuzg9,milk_coffee,1.0,1591088071000,1346,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1591100396000,1347,INTERACTION
D6F0qp7s7,cortado,1.0,1591103943000,1348,INTERACTION
93xlxT,chocolate,1.0,1591109237000,1349,INTERACTION
CuAgSlJwl,cortado,1.0,1591163427000,1350,INTERACTION
93xlxT,cortado decaffeinated,1.0,1591173732000,1351,INTERACTION
5pVcV5V,chocolate,1.0,1591179803000,1352,INTERACTION
gKUuuzg9,chocolate,1.0,1591182579000,1353,INTERACTION
FmxgvxmU,cortado,1.0,1591186994000,1354,INTERACTION
D6F0qp7s7,cortado,1.0,1591188579000,1355,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1591192186000,1356,INTERACTION
I3RXU,milk_coffee,1.0,1678883791686903,1687,INTERACTION
OCUnH,chocolate_milk,1.0,1678892095691902,1733,INTERACTION
F96Kv,milk_coffee,1.0,1678968567454626,1840,INTERACTION
fa6SQ,milk_coffee,1.0,1678969101615970,1868,INTERACTION
fa6SQ,hazelnut_cappuccino,1.0,1678969140880861,1882,INTERACTION
fa6SQ,hazelnut_cappuccino,1.0,1678969140880861,1884,INTERACTION
I3RXU,milk_coffee,1.0,1678883783340035,1686,INTERACTION
fa6SQ,milk_coffee,1.0,1678969183417212,1896,INTERACTION
Yx3rQ,capuccino,1.0,1678876752739565,1572,INTERACTION
0a4Qn,capuccino,1.0,1678876798104941,1579,INTERACTION
0a4Qn,milk_coffee,1.0,1678876867310790,1598,INTERACTION
0a4Qn,milk_coffee,1.0,1678876873495535,1599,INTERACTION
0a4Qn,milk_coffee,1.0,1678876927567876,1621,INTERACTION
OCUnH,expresso,1.0,1678879398478118,1650,INTERACTION
OCUnH,expresso,1.0,1678879451740871,1669,INTERACTION
fJlBu,capuccino,1.0,1678886152129443,1704,INTERACTION
I3RXU,milk_coffee,1.0,1678951617434205,1746,INTERACTION
fJlBu,milk_coffee,1.0,1678951711164166,1760,INTERACTION
ieuWQ,capuccino decaffeinated,1.0,1678952356053687,1779,INTERACTION
OCUnH,milk_coffee,1.0,1678967617180293,1809,INTERACTION
ws0cho3,expresso,1.0,1678968704378008,1859,INTERACTION
fa6SQ,hazelnut_cappuccino,1.0,1678969140880861,1883,INTERACTION
fa6SQ,capuccino,1.0,1678969210192781,1901,INTERACTION
0a4Qn,txokolate white,1.0,1678976190362629,1937,INTERACTION
Yx3rQ,long_coffee,1.0,1679036496995796,1958,INTERACTION
ws0cho3,expresso,1.0,1679064178869950,1972,INTERACTION
ws0cho3,hazelnut_cappuccino,1.0,1679064346596844,1981,INTERACTION
Yx3rQ,long_coffee,1.0,1679065102958272,1996,INTERACTION
Yx3rQ,capuccino,1.0,1679294126725977,2003,INTERACTION
I3RXU,milk_coffee,1.0,1679303448035032,2028,INTERACTION
I3RXU,milk_coffee,1.0,1679303448035032,2029,INTERACTION
I3RXU,milk_coffee,1.0,1679303464297680,2035,INTERACTION
OCUnH,expresso,1.0,1679303540007552,2044,INTERACTION
larri45h,long_coffee,1.0,1679323392143902,2060,INTERACTION
Yx3rQ,long_coffee,1.0,1679387632407167,2074,INTERACTION
larri45h,long_coffee,1.0,1679407939876093,2107,INTERACTION
larri45h,long_coffee,1.0,1679408036491470,2131,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1679411053207968,2147,INTERACTION
vRXyI,long_coffee,1.0,1679567914121704,2191,INTERACTION
Yx3rQ,long_coffee,1.0,1679589122689624,2199,INTERACTION
vRXyI,long_coffee,1.0,1679670953096596,2212,INTERACTION
XIRWj,cortado,1.0,1679673796959420,2230,INTERACTION
vRXyI,long_coffee,1.0,1679907426061279,2238,INTERACTION
vRXyI,long_coffee,1.0,1680078919911460,2261,INTERACTION
sZfLY,expresso,1.0,1680097735434950,2287,INTERACTION
sZfLY,expresso,1.0,1680168540528571,2325,INTERACTION
vRXyI,long_coffee,1.0,1680195844165850,2367,INTERACTION
vRXyI,long_coffee,1.0,1680256013468873,2377,INTERACTION
larri45h,long_coffee,1.0,1680265642794522,2385,INTERACTION
vRXyI,long_coffee,1.0,1680510213645610,2395,INTERACTION
vRXyI,long_coffee,1.0,1680604235296616,2404,INTERACTION
larri45h,long_coffee,1.0,1680611426283038,2413,INTERACTION
vRXyI,long_coffee,1.0,1680704676698388,2423,INTERACTION
larri45h,long_coffee,1.0,1680708316077488,2432,INTERACTION
larri45h,long_coffee,1.0,1681734640061709,2452,INTERACTION
larri45h,long_coffee,1.0,1683207748030292,2477,INTERACTION
larri45h,milk_coffee,1.0,1683274025516728,2494,INTERACTION
larri45h,milk_coffee,1.0,1683274037341809,2495,INTERACTION
larri45h,long_coffee,1.0,1683546182746666,2507,INTERACTION
0a4Qn,long_coffee,1.0,1678876838181669,1588,RATING
0a4Qn,cortado,2.0,1678876838181669,1587,RATING
0a4Qn,capuccino,3.0,1678876941198448,1626,RATING
OCUnH,capuccino,2.0,1678879326812655,1639,RATING
I3RXU,milk_coffee,3.0,1678951617434205,1745,RATING
OCUnH,cortado,1.0,1678967593903538,1794,RATING
OCUnH,light_coffee,1.0,1678967593903538,1795,RATING
F96Kv,hazelnut_cappuccino,2.0,1678968551465412,1838,RATING
F96Kv,long_decaffeinated,1.0,1678968551465412,1839,RATING
0a4Qn,txokolate white,1.0,1678876833132972,1586,RATING
0a4Qn,arabiar tea,1.0,1678876933836634,1623,RATING
OCUnH,hazelnut_cappuccino,1.0,1678967593903538,1793,RATING
F96Kv,milk_coffee,3.0,1678968537799473,1837,RATING
Yx3rQ,chocolate,1.0,1678876732964416,1568,RATING
OCUnH,cortado,2.0,1678879326812655,1637,RATING
ws0cho3,cortado,2.0,1679064346596844,1979,RATING
Yx3rQ,cortado,2.0,1679065098838788,1992,RATING
OCUnH,cortado,1.0,1679303522420851,2040,RATING
Yx3rQ,cortado decaffeinated,1.0,1679387620252348,2070,RATING
FmxgvxmU,decaffeinated,1.0,1678802252065593,1360,RATING
FmxgvxmU,arabiar tea,1.0,1678802252065593,1361,RATING
Yx3rQ,cortado,2.0,1678876732964416,1566,RATING
Yx3rQ,capuccino,3.0,1678876732964416,1567,RATING
0a4Qn,cortado decaffeinated,2.0,1678876941198448,1627,RATING
OCUnH,decaffeinated,1.0,1678879332853915,1641,RATING
OCUnH,cortado,1.0,1678879435089473,1658,RATING
OCUnH,capuccino,1.0,1678879435089473,1659,RATING
OCUnH,arabiar tea,1.0,1678879435089473,1660,RATING
fJlBu,cortado,2.0,1678886181697274,1712,RATING
fJlBu,capuccino,3.0,1678886181697274,1713,RATING
fJlBu,txokolate white,1.0,1678886181697274,1714,RATING
OCUnH,cortado,1.0,1678891861549877,1723,RATING
OCUnH,milk_coffee,1.0,1678891861549877,1724,RATING
OCUnH,long_decaffeinated,1.0,1678891861549877,1725,RATING
ieuWQ,cortado,1.0,1678952324155591,1768,RATING
ieuWQ,light_coffee,1.0,1678952324155591,1769,RATING
ieuWQ,decaffeinated,1.0,1678952324155591,1770,RATING
ieuWQ,decaffeinated,3.0,1678952333014303,1771,RATING
ws0cho3,milk_coffee,3.0,1678968669457909,1849,RATING
ws0cho3,hazelnut_cappuccino,1.0,1678968678479049,1850,RATING
ws0cho3,decaffeinated,1.0,1678968678479049,1851,RATING
fa6SQ,milk_coffee,2.0,1678969166337214,1890,RATING
fa6SQ,capuccino,2.0,1678969166337214,1891,RATING
fa6SQ,decaffeinated,1.0,1678969191482584,1900,RATING
0a4Qn,expresso,1.0,1678976182373381,1934,RATING
0a4Qn,long_decaffeinated,1.0,1678976190362629,1935,RATING
0a4Qn,txokolate white,3.0,1678976190362629,1936,RATING
0a4Qn,milk_coffee kafeinagabe,2.0,1678976217170381,1944,RATING
0a4Qn,long_decaffeinated,1.0,1678976217170381,1945,RATING
0a4Qn,expresso,1.0,1678976222388792,1946,RATING
Yx3rQ,cortado,3.0,1679036465416976,1955,RATING
Yx3rQ,long_coffee,3.0,1679036465416976,1956,RATING
Yx3rQ,decaffeinated,1.0,1679036470880360,1957,RATING
ws0cho3,milk_coffee,2.0,1679064346596844,1980,RATING
ws0cho3,hazelnut_cappuccino,3.0,1679064346596844,1983,RATING
Yx3rQ,hazelnut_cappuccino,2.0,1679065098838788,1993,RATING
Yx3rQ,long_coffee,3.0,1679065098838788,1994,RATING
OCUnH,cortado,1.0,1679303522420851,2041,RATING
OCUnH,long_coffee,1.0,1679303529909365,2042,RATING
OCUnH,expresso,3.0,1679303540007552,2043,RATING
Yx3rQ,cortado,1.0,1679387620252348,2068,RATING
Yx3rQ,capuccino,3.0,1679387620252348,2069,RATING
CuAgSlJwl,milk_coffee kafeinagabe,2.0,1679411002506376,2139,RATING
CuAgSlJwl,arabiar tea,1.0,1679411017248992,2140,RATING
CuAgSlJwl,expresso,1.0,1679411022327628,2141,RATING
vRXyI,milk_coffee,1.0,1679567624673752,2179,RATING
vRXyI,capuccino,1.0,1679567630613896,2180,RATING
vRXyI,expresso,2.0,1679567630613896,2181,RATING
XIRWj,txokolate white,1.0,1679673777846390,2220,RATING
XIRWj,milk_coffee,1.0,1679673777846390,2221,RATING
XIRWj,expresso,1.0,1679673783236695,2222,RATING
vRXyI,long_coffee,3.0,1680078919911460,2260,RATING
sZfLY,expresso,3.0,1680168528240579,2324,RATING
vRXyI,long_coffee,2.0,1680256013468873,2376,RATING
vRXyI,long_coffee,2.0,1680510213645610,2393,RATING
vRXyI,long_coffee,2.0,1680704676698388,2422,RATING
