user,service,value,startDate,id,contextvalue,contextname,type
D6F0qp7s7,cortado,1.0,1588166439000,1187,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1588166439000,1187,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1588166439000,1187,2,dayofweek,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1588173747000,1188,doctoral student,role,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1588173747000,1188,t2,shift,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1588173747000,1188,2,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588227849000,1189,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588227849000,1189,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588227849000,1189,3,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1588228448000,1190,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1588228448000,1190,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1588228448000,1190,3,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588233270000,1191,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588233270000,1191,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588233270000,1191,3,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1588236028000,1192,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1588236028000,1192,t1,shift,INTERACTION
93xlxT,chocolate,1.0,1588236028000,1192,3,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588241140000,1193,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588241140000,1193,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588241140000,1193,3,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1588251779000,1194,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1588251779000,1194,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1588251779000,1194,3,dayofweek,INTERACTION
d4guBrpB,cortado,1.0,1588254883000,1195,doctoral student,role,INTERACTION
d4guBrpB,cortado,1.0,1588254883000,1195,t2,shift,INTERACTION
d4guBrpB,cortado,1.0,1588254883000,1195,3,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588572574000,1196,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588572574000,1196,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588572574000,1196,0,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1588573767000,1197,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1588573767000,1197,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1588573767000,1197,0,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588586482000,1198,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588586482000,1198,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588586482000,1198,0,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588587354000,1199,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588587354000,1199,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588587354000,1199,0,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1588596755000,1200,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1588596755000,1200,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1588596755000,1200,0,dayofweek,INTERACTION
d4guBrpB,cortado,1.0,1588600191000,1201,doctoral student,role,INTERACTION
d4guBrpB,cortado,1.0,1588600191000,1201,t2,shift,INTERACTION
d4guBrpB,cortado,1.0,1588600191000,1201,0,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1588603111000,1202,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1588603111000,1202,t2,shift,INTERACTION
93xlxT,chocolate,1.0,1588603111000,1202,0,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1588667784000,1203,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1588667784000,1203,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1588667784000,1203,1,dayofweek,INTERACTION
CuAgSlJwl,cortado,1.0,1588673861000,1204,doctoral student,role,INTERACTION
CuAgSlJwl,cortado,1.0,1588673861000,1204,t1,shift,INTERACTION
CuAgSlJwl,cortado,1.0,1588673861000,1204,1,dayofweek,INTERACTION
gKUuuzg9,chocolate,1.0,1588678250000,1205,doctoral student,role,INTERACTION
gKUuuzg9,chocolate,1.0,1588678250000,1205,t1,shift,INTERACTION
gKUuuzg9,chocolate,1.0,1588678250000,1205,1,dayofweek,INTERACTION
5pVcV5V,chocolate,1.0,1588681804000,1206,supervisor,role,INTERACTION
5pVcV5V,chocolate,1.0,1588681804000,1206,t2,shift,INTERACTION
5pVcV5V,chocolate,1.0,1588681804000,1206,1,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1588682017000,1207,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1588682017000,1207,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1588682017000,1207,1,dayofweek,INTERACTION
93xlxT,cortado decaffeinated,1.0,1588690531000,1208,doctoral student,role,INTERACTION
93xlxT,cortado decaffeinated,1.0,1588690531000,1208,t2,shift,INTERACTION
93xlxT,cortado decaffeinated,1.0,1588690531000,1208,1,dayofweek,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1588691735000,1209,doctoral student,role,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1588691735000,1209,t2,shift,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1588691735000,1209,1,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588745505000,1210,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588745505000,1210,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588745505000,1210,2,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588746430000,1211,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588746430000,1211,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588746430000,1211,2,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588749140000,1212,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588749140000,1212,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588749140000,1212,2,dayofweek,INTERACTION
d4guBrpB,cortado,1.0,1588753393000,1213,doctoral student,role,INTERACTION
d4guBrpB,cortado,1.0,1588753393000,1213,t1,shift,INTERACTION
d4guBrpB,cortado,1.0,1588753393000,1213,2,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1588755435000,1214,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1588755435000,1214,t1,shift,INTERACTION
93xlxT,chocolate,1.0,1588755435000,1214,2,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1588762481000,1215,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1588762481000,1215,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1588762481000,1215,2,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1588771494000,1216,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1588771494000,1216,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1588771494000,1216,2,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588832661000,1217,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588832661000,1217,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1588832661000,1217,3,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588835112000,1218,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588835112000,1218,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1588835112000,1218,3,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1588841646000,1219,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1588841646000,1219,t1,shift,INTERACTION
93xlxT,chocolate,1.0,1588841646000,1219,3,dayofweek,INTERACTION
d4guBrpB,cortado,1.0,1588842638000,1220,doctoral student,role,INTERACTION
d4guBrpB,cortado,1.0,1588842638000,1220,t1,shift,INTERACTION
d4guBrpB,cortado,1.0,1588842638000,1220,3,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1588854132000,1221,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1588854132000,1221,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1588854132000,1221,3,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588854422000,1222,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588854422000,1222,t2,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1588854422000,1222,3,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1588857459000,1223,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1588857459000,1223,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1588857459000,1223,3,dayofweek,INTERACTION
CuAgSlJwl,cortado,1.0,1588914685000,1224,doctoral student,role,INTERACTION
CuAgSlJwl,cortado,1.0,1588914685000,1224,t1,shift,INTERACTION
CuAgSlJwl,cortado,1.0,1588914685000,1224,4,dayofweek,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1588925905000,1225,doctoral student,role,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1588925905000,1225,t1,shift,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1588925905000,1225,4,dayofweek,INTERACTION
gKUuuzg9,chocolate,1.0,1588927888000,1226,doctoral student,role,INTERACTION
gKUuuzg9,chocolate,1.0,1588927888000,1226,t1,shift,INTERACTION
gKUuuzg9,chocolate,1.0,1588927888000,1226,4,dayofweek,INTERACTION
93xlxT,cortado decaffeinated,1.0,1588928229000,1227,doctoral student,role,INTERACTION
93xlxT,cortado decaffeinated,1.0,1588928229000,1227,t1,shift,INTERACTION
93xlxT,cortado decaffeinated,1.0,1588928229000,1227,4,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1588937809000,1228,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1588937809000,1228,t1,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1588937809000,1228,4,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1588939686000,1229,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1588939686000,1229,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1588939686000,1229,4,dayofweek,INTERACTION
5pVcV5V,chocolate,1.0,1588939916000,1230,supervisor,role,INTERACTION
5pVcV5V,chocolate,1.0,1588939916000,1230,t2,shift,INTERACTION
5pVcV5V,chocolate,1.0,1588939916000,1230,4,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589177282000,1231,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589177282000,1231,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589177282000,1231,0,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589181090000,1232,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589181090000,1232,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589181090000,1232,0,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1589184092000,1233,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1589184092000,1233,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1589184092000,1233,0,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589186307000,1234,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589186307000,1234,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589186307000,1234,0,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1589187449000,1235,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1589187449000,1235,t1,shift,INTERACTION
93xlxT,chocolate,1.0,1589187449000,1235,0,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1589197321000,1236,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1589197321000,1236,t1,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1589197321000,1236,0,dayofweek,INTERACTION
d4guBrpB,cortado,1.0,1589209754000,1237,doctoral student,role,INTERACTION
d4guBrpB,cortado,1.0,1589209754000,1237,t2,shift,INTERACTION
d4guBrpB,cortado,1.0,1589209754000,1237,0,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589264845000,1238,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589264845000,1238,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589264845000,1238,1,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589278846000,1239,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589278846000,1239,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589278846000,1239,1,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589280936000,1240,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589280936000,1240,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589280936000,1240,1,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1589283774000,1241,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1589283774000,1241,t1,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1589283774000,1241,1,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1589285770000,1242,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1589285770000,1242,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1589285770000,1242,1,dayofweek,INTERACTION
d4guBrpB,cortado,1.0,1589290857000,1243,doctoral student,role,INTERACTION
d4guBrpB,cortado,1.0,1589290857000,1243,t2,shift,INTERACTION
d4guBrpB,cortado,1.0,1589290857000,1243,1,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1589294321000,1244,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1589294321000,1244,t2,shift,INTERACTION
93xlxT,chocolate,1.0,1589294321000,1244,1,dayofweek,INTERACTION
gKUuuzg9,chocolate,1.0,1589349929000,1245,doctoral student,role,INTERACTION
gKUuuzg9,chocolate,1.0,1589349929000,1245,t1,shift,INTERACTION
gKUuuzg9,chocolate,1.0,1589349929000,1245,2,dayofweek,INTERACTION
5pVcV5V,chocolate,1.0,1589350133000,1246,supervisor,role,INTERACTION
5pVcV5V,chocolate,1.0,1589350133000,1246,t1,shift,INTERACTION
5pVcV5V,chocolate,1.0,1589350133000,1246,2,dayofweek,INTERACTION
CuAgSlJwl,cortado,1.0,1589353933000,1247,doctoral student,role,INTERACTION
CuAgSlJwl,cortado,1.0,1589353933000,1247,t1,shift,INTERACTION
CuAgSlJwl,cortado,1.0,1589353933000,1247,2,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1589369701000,1248,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1589369701000,1248,t1,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1589369701000,1248,2,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1589372951000,1249,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1589372951000,1249,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1589372951000,1249,2,dayofweek,INTERACTION
93xlxT,cortado decaffeinated,1.0,1589381673000,1250,doctoral student,role,INTERACTION
93xlxT,cortado decaffeinated,1.0,1589381673000,1250,t2,shift,INTERACTION
93xlxT,cortado decaffeinated,1.0,1589381673000,1250,2,dayofweek,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1589382633000,1251,doctoral student,role,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1589382633000,1251,t2,shift,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1589382633000,1251,2,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589432416000,1252,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589432416000,1252,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589432416000,1252,3,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1589437089000,1253,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1589437089000,1253,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1589437089000,1253,3,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589437217000,1254,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589437217000,1254,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589437217000,1254,3,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589437557000,1255,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589437557000,1255,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589437557000,1255,3,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1589446346000,1256,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1589446346000,1256,t1,shift,INTERACTION
93xlxT,chocolate,1.0,1589446346000,1256,3,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1589462390000,1257,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1589462390000,1257,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1589462390000,1257,3,dayofweek,INTERACTION
d4guBrpB,cortado,1.0,1589469455000,1258,doctoral student,role,INTERACTION
d4guBrpB,cortado,1.0,1589469455000,1258,t2,shift,INTERACTION
d4guBrpB,cortado,1.0,1589469455000,1258,3,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589523380000,1259,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589523380000,1259,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589523380000,1259,4,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589526136000,1260,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589526136000,1260,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589526136000,1260,4,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1589532271000,1261,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1589532271000,1261,t1,shift,INTERACTION
93xlxT,chocolate,1.0,1589532271000,1261,4,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589537559000,1262,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589537559000,1262,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589537559000,1262,4,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1589545693000,1263,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1589545693000,1263,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1589545693000,1263,4,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1589548663000,1264,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1589548663000,1264,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1589548663000,1264,4,dayofweek,INTERACTION
d4guBrpB,cortado,1.0,1589550104000,1265,doctoral student,role,INTERACTION
d4guBrpB,cortado,1.0,1589550104000,1265,t2,shift,INTERACTION
d4guBrpB,cortado,1.0,1589550104000,1265,4,dayofweek,INTERACTION
CuAgSlJwl,cortado,1.0,1589779159000,1266,doctoral student,role,INTERACTION
CuAgSlJwl,cortado,1.0,1589779159000,1266,t1,shift,INTERACTION
CuAgSlJwl,cortado,1.0,1589779159000,1266,0,dayofweek,INTERACTION
gKUuuzg9,chocolate,1.0,1589782883000,1267,doctoral student,role,INTERACTION
gKUuuzg9,chocolate,1.0,1589782883000,1267,t1,shift,INTERACTION
gKUuuzg9,chocolate,1.0,1589782883000,1267,0,dayofweek,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1589789757000,1268,doctoral student,role,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1589789757000,1268,t1,shift,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1589789757000,1268,0,dayofweek,INTERACTION
5pVcV5V,chocolate,1.0,1589796451000,1269,supervisor,role,INTERACTION
5pVcV5V,chocolate,1.0,1589796451000,1269,t1,shift,INTERACTION
5pVcV5V,chocolate,1.0,1589796451000,1269,0,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1589799153000,1270,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1589799153000,1270,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1589799153000,1270,0,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1589806076000,1271,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1589806076000,1271,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1589806076000,1271,0,dayofweek,INTERACTION
93xlxT,cortado decaffeinated,1.0,1589813235000,1272,doctoral student,role,INTERACTION
93xlxT,cortado decaffeinated,1.0,1589813235000,1272,t2,shift,INTERACTION
93xlxT,cortado decaffeinated,1.0,1589813235000,1272,0,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1589869577000,1273,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1589869577000,1273,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1589869577000,1273,1,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589874745000,1274,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589874745000,1274,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589874745000,1274,1,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1589877188000,1275,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1589877188000,1275,t1,shift,INTERACTION
93xlxT,chocolate,1.0,1589877188000,1275,1,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589878046000,1276,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589878046000,1276,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589878046000,1276,1,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589878453000,1277,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589878453000,1277,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589878453000,1277,1,dayofweek,INTERACTION
d4guBrpB,cortado,1.0,1589879865000,1278,doctoral student,role,INTERACTION
d4guBrpB,cortado,1.0,1589879865000,1278,t1,shift,INTERACTION
d4guBrpB,cortado,1.0,1589879865000,1278,1,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1589889226000,1279,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1589889226000,1279,t1,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1589889226000,1279,1,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589955987000,1280,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589955987000,1280,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1589955987000,1280,2,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589961310000,1281,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589961310000,1281,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1589961310000,1281,2,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1589965057000,1282,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1589965057000,1282,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1589965057000,1282,2,dayofweek,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589969429000,1283,supervisor,role,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589969429000,1283,t1,shift,INTERACTION
5pVcV5V,hazelnut_cappuccino,1.0,1589969429000,1283,2,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1589978372000,1284,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1589978372000,1284,t2,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1589978372000,1284,2,dayofweek,INTERACTION
d4guBrpB,cortado,1.0,1589981982000,1285,doctoral student,role,INTERACTION
d4guBrpB,cortado,1.0,1589981982000,1285,t2,shift,INTERACTION
d4guBrpB,cortado,1.0,1589981982000,1285,2,dayofweek,INTERACTION
93xlxT,chocolate,1.0,1589983214000,1286,doctoral student,role,INTERACTION
93xlxT,chocolate,1.0,1589983214000,1286,t2,shift,INTERACTION
93xlxT,chocolate,1.0,1589983214000,1286,2,dayofweek,INTERACTION
CuAgSlJwl,cortado,1.0,1590044479000,1287,doctoral student,role,INTERACTION
CuAgSlJwl,cortado,1.0,1590044479000,1287,t1,shift,INTERACTION
CuAgSlJwl,cortado,1.0,1590044479000,1287,3,dayofweek,INTERACTION
93xlxT,cortado decaffeinated,1.0,1590051365000,1288,doctoral student,role,INTERACTION
93xlxT,cortado decaffeinated,1.0,1590051365000,1288,t1,shift,INTERACTION
93xlxT,cortado decaffeinated,1.0,1590051365000,1288,3,dayofweek,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1590052482000,1289,doctoral student,role,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1590052482000,1289,t1,shift,INTERACTION
d4guBrpB,cortado decaffeinated,1.0,1590052482000,1289,3,dayofweek,INTERACTION
5pVcV5V,chocolate,1.0,1590055346000,1290,supervisor,role,INTERACTION
5pVcV5V,chocolate,1.0,1590055346000,1290,t1,shift,INTERACTION
5pVcV5V,chocolate,1.0,1590055346000,1290,3,dayofweek,INTERACTION
gKUuuzg9,chocolate,1.0,1590059622000,1291,doctoral student,role,INTERACTION
gKUuuzg9,chocolate,1.0,1590059622000,1291,t1,shift,INTERACTION
gKUuuzg9,chocolate,1.0,1590059622000,1291,3,dayofweek,INTERACTION
D6F0qp7s7,cortado,1.0,1590060834000,1292,administrative,role,INTERACTION
D6F0qp7s7,cortado,1.0,1590060834000,1292,t1,shift,INTERACTION
D6F0qp7s7,cortado,1.0,1590060834000,1292,3,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1590064280000,1293,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1590064280000,1293,t2,shift,INTERACTION
FmxgvxmU,cortado,1.0,1590064280000,1293,3,dayofweek,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1590134291000,1294,doctoral student,role,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1590134291000,1294,t1,shift,INTERACTION
CuAgSlJwl,milk_coffee,1.0,1590134291000,1294,4,dayofweek,INTERACTION
d4guBrpB,cortado,1.0,1590138330000,1295,doctoral student,role,INTERACTION
d4guBrpB,cortado,1.0,1590138330000,1295,t1,shift,INTERACTION
d4guBrpB,cortado,1.0,1590138330000,1295,4,dayofweek,INTERACTION
FmxgvxmU,cortado,1.0,1590144765000,1296,doctoral student,role,INTERACTION
FmxgvxmU,cortado,1.0,1590144765000,1296,t1,shift,INTERACTION
FmxgvxmU,cortado,1.0,1590144765000,1296,4,dayofweek,INTERACTION
gKUuuzg9,milk_coffee,1.0,1590146997000,1297,doctoral student,role,INTERACTION
gKUuuzg9,milk_coffee,1.0,1590146997000,1297,t1,shift,INTERACTION
gKUuuzg9,milk_coffee,1.0,1590146997000,1297,4,dayofweek,INTERACTION
