user,service_name,parameter,subservice_name,value,startdate,id,contextvalue,context_name
ggutierrezeizaguirre,indicators-selection,null,grinding-force-stats,1.0,1696325453,4104,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-force-stats,1.0,1696325453,4105,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-force-stats,1.0,1696325453,4105,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-specific-energy,1.0,1696325453,4106,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-specific-energy,1.0,1696325453,4106,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-specific-energy,1.0,1696325453,4107,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-specific-energy,1.0,1696325453,4107,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-material-fed,1.0,1696325453,4108,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-material-fed,1.0,1696325453,4108,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-material-fed,1.0,1696325453,4109,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-material-fed,1.0,1696325453,4109,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-contact-point,1.0,1696325453,4110,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-contact-point,1.0,1696325453,4110,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696325466,4111,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696325466,4111,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4112,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4112,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4113,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4113,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4114,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4114,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4115,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4115,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4116,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4116,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4117,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4117,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4118,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4118,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4119,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4119,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4120,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4120,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4121,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4121,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4122,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696328464,4122,t1,shift
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696332351,4123,GeneralResearcher,role
ggutierrezeizaguirre,indicators-selection,null,grinding-power-stats,1.0,1696332351,4123,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696399219,4124,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696399219,4124,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696396209,4125,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696396209,4125,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4126,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4126,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4127,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4127,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4128,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4128,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4129,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4129,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4130,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4130,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4131,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4131,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4132,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4132,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4133,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4133,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4134,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4134,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4135,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4135,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4136,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4136,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4137,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4137,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4138,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4138,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4139,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4139,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4140,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4140,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4141,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696409190,4141,t1,shift
pruiz,indicators-selection,null,grinding-specific-energy,1.0,1696422680,4142,GrindingResearcher,role
pruiz,indicators-selection,null,grinding-specific-energy,1.0,1696422680,4142,t1,shift
pruiz,indicators-selection,null,grinding-specific-energy,1.0,1696422680,4143,GrindingResearcher,role
pruiz,indicators-selection,null,grinding-specific-energy,1.0,1696422680,4143,t1,shift
pruiz,indicators-selection,null,grinding-specific-energy,1.0,1696422680,4144,GrindingResearcher,role
pruiz,indicators-selection,null,grinding-specific-energy,1.0,1696422680,4144,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696492466,4145,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696492466,4145,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696492466,4146,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696492466,4146,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696492466,4147,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696492466,4147,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696492466,4148,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696492466,4148,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696492466,4149,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696492466,4149,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696492466,4150,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696492466,4150,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696492466,4151,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696492466,4151,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696515594,4152,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696515594,4152,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696515594,4153,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696515594,4153,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696515594,4154,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696515594,4154,t2,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4155,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4155,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4156,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4156,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4157,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4157,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4158,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4158,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4159,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4159,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4160,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4160,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4161,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4161,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4162,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4162,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4163,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1696572638,4163,t1,shift
dbarrenetxea,indicators-selection,null,basic-basic-stats,1.0,1696584197,4164,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,basic-basic-stats,1.0,1696584197,4164,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696584197,4165,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696584197,4165,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696584197,4166,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696584197,4166,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696584197,4167,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696584197,4167,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696584197,4168,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696584197,4168,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696588683,4169,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696588683,4169,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696588683,4170,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696588683,4170,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696588683,4171,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696588683,4171,t1,shift
dbarrenetxea,indicators-selection,null,basic-basic-stats,1.0,1696588683,4172,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,basic-basic-stats,1.0,1696588683,4172,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696588683,4173,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696588683,4173,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696601954,4174,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696601954,4174,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696601954,4175,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696601954,4175,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696601954,4176,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696601954,4176,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696927289,4177,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696927289,4177,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696947802,4178,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696947802,4178,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696947802,4179,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696947802,4179,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696947802,4180,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1696947802,4180,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1697440392,4181,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1697440392,4181,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4182,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4182,t2,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4183,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4183,t2,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4184,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4184,t2,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4185,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4185,t2,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4186,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4186,t2,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4187,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4187,t2,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4188,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4188,t2,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4189,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4189,t2,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4190,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697465112,4190,t2,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4191,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4191,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4192,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4192,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4193,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4193,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4194,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4194,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4195,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4195,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4196,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4196,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4197,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4197,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4198,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4198,t1,shift
eamilibia,indicators-selection,null,grinding-force-stats,1.0,1697531179,4199,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-force-stats,1.0,1697531179,4199,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4200,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697531179,4200,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1697533040,4201,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1697533040,4201,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697636194,4202,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697636194,4202,t2,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697636194,4203,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697636194,4203,t2,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697636194,4204,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697636194,4204,t2,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697702199,4205,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697702199,4205,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697714789,4206,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697714789,4206,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697714789,4207,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697714789,4207,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697714789,4208,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697714789,4208,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697714789,4209,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697714789,4209,t1,shift
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697714789,4210,GeneralResearcher,role
eamilibia,indicators-selection,null,grinding-power-stats,1.0,1697714789,4210,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1697811041,4211,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1697811041,4211,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1697811041,4212,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1697811041,4212,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1697811041,4213,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1697811041,4213,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1697811041,4214,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1697811041,4214,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1697811041,4215,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1697811041,4215,t2,shift
dbarrenetxea,indicators-selection,null,grinding-defect-spark,1.0,1697822875,4216,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-defect-spark,1.0,1697822875,4216,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4217,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4217,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4218,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4218,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4219,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4219,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4220,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4220,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4221,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4221,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4222,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4222,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4223,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4223,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4224,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4224,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4225,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1698751430,4225,t1,shift
afgomez,indicators-selection,null,grinding-material-fed,1.0,1699448165,4226,GeneralResearcher,role
afgomez,indicators-selection,null,grinding-material-fed,1.0,1699448165,4226,t1,shift
afgomez,indicators-selection,null,grinding-force-stats,1.0,1699448165,4227,GeneralResearcher,role
afgomez,indicators-selection,null,grinding-force-stats,1.0,1699448165,4227,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699883345,4228,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699883345,4228,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699887765,4229,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699887765,4229,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4230,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4230,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4231,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4231,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4232,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4232,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4233,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4233,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4234,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4234,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4235,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4235,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4236,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4236,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4237,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4237,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4238,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699907890,4238,t2,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699945049,4239,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699945049,4239,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699945049,4240,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699945049,4240,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699945049,4241,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699945049,4241,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699955808,4242,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699955808,4242,t1,shift
dbarrenetxea,indicators-selection,null,grinding-specific-energy,1.0,1699955808,4243,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-specific-energy,1.0,1699955808,4243,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699955808,4244,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699955808,4244,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699955808,4245,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699955808,4245,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699955808,4246,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699955808,4246,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699955808,4247,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699955808,4247,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699955808,4248,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699955808,4248,t1,shift
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699955808,4249,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-power-stats,1.0,1699955808,4249,t1,shift
dbarrenetxea,indicators-selection,null,grinding-specific-energy,1.0,1699955808,4250,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-specific-energy,1.0,1699955808,4250,t1,shift
dbarrenetxea,indicators-selection,null,grinding-specific-energy,1.0,1699955808,4251,GrindingResearcher,role
dbarrenetxea,indicators-selection,null,grinding-specific-energy,1.0,1699955808,4251,t1,shift
