,id,username,subservice_name,value,startdate,context_value,context_name
2875,5075,eamilibia,TDOMONWH2X1,1.0,1697702199,GeneralResearcher,role
2876,5075,eamilibia,TDOMONWH2X1,0.5,1697702199,t1,shift
2877,5075,eamilibia,TDOMONWH2X1,1.0,1697702199,t1,shift
2878,5076,eamilibia,TDOMONWH2X1,0.5,1697714789,GeneralResearcher,role
2879,5076,eamilibia,TDOMONWH2X1,1.0,1697714789,GeneralResearcher,role
2880,5076,eamilibia,TDOMONWH2X1,0.5,1697714789,t1,shift
2881,5076,eamilibia,TDOMONWH2X1,1.0,1697714789,t1,shift
2882,5077,eamilibia,TDOMONWH2X1,0.5,1697786582,GeneralResearcher,role
2883,5077,eamilibia,TDOMONWH2X1,1.0,1697786582,GeneralResearcher,role
2884,5077,eamilibia,TDOMONWH2X1,0.5,1697786582,t1,shift
2885,5077,eamilibia,TDOMONWH2X1,1.0,1697786582,t1,shift
2886,5078,dbarrenetxea,TDOMONWH2X1,0.5,1697792878,GrindingResearcher,role
2887,5078,dbarrenetxea,TDOMONWH2X1,1.0,1697792878,GrindingResearcher,role
2888,5078,dbarrenetxea,TDOMONWH2X1,0.5,1697792878,t1,shift
2889,5078,dbarrenetxea,TDOMONWH2X1,1.0,1697792878,t1,shift
2890,5079,dbarrenetxea,TDOMONWH2X1,0.5,1697811041,GrindingResearcher,role
2891,5079,dbarrenetxea,TDOMONWH2X1,1.0,1697811041,GrindingResearcher,role
2892,5079,dbarrenetxea,TDOMONWH2X1,0.5,1697811041,t2,shift
2893,5079,dbarrenetxea,TDOMONWH2X1,1.0,1697811041,t2,shift
2894,5080,dbarrenetxea,TDOMONWH2X1,0.5,1697822875,GrindingResearcher,role
2895,5080,dbarrenetxea,TDOMONWH2X1,1.0,1697822875,GrindingResearcher,role
2896,5080,dbarrenetxea,TDOMONWH2X1,0.5,1697822875,t2,shift
2897,5080,dbarrenetxea,TDOMONWH2X1,1.0,1697822875,t2,shift
2898,5081,eamilibia,TDOMONWH2X1,0.5,1698215495,GeneralResearcher,role
2899,5081,eamilibia,TDOMONWH2X1,1.0,1698215495,GeneralResearcher,role
2900,5081,eamilibia,TDOMONWH2X1,0.5,1698215495,t1,shift
2901,5081,eamilibia,TDOMONWH2X1,1.0,1698215495,t1,shift
2902,5082,dbarrenetxea,TDOMONWH2X1,0.5,1698220506,GrindingResearcher,role
2903,5082,dbarrenetxea,TDOMONWH2X1,1.0,1698220506,GrindingResearcher,role
2904,5082,dbarrenetxea,TDOMONWH2X1,0.5,1698220506,t1,shift
2905,5082,dbarrenetxea,TDOMONWH2X1,1.0,1698220506,t1,shift
2906,5083,jalvarez,TDOMONWH2X1,0.5,1698395400,GrindingResearcher,role
2907,5083,jalvarez,TDOMONWH2X1,1.0,1698395400,GrindingResearcher,role
2908,5083,jalvarez,TDOMONWH2X1,0.5,1698395400,t1,shift
2909,5083,jalvarez,TDOMONWH2X1,1.0,1698395400,t1,shift
2910,5084,jalvarez,TDOMONWH2X1,0.5,1698403653,GrindingResearcher,role
2911,5084,jalvarez,TDOMONWH2X1,1.0,1698403653,GrindingResearcher,role
2912,5084,jalvarez,TDOMONWH2X1,0.5,1698403653,t1,shift
2913,5084,jalvarez,TDOMONWH2X1,1.0,1698403653,t1,shift
2914,5085,dbarrenetxea,TDOMONWH2X1,0.5,1698751430,GrindingResearcher,role
2915,5085,dbarrenetxea,TDOMONWH2X1,1.0,1698751430,GrindingResearcher,role
2916,5085,dbarrenetxea,TDOMONWH2X1,0.5,1698751430,t1,shift
2917,5085,dbarrenetxea,TDOMONWH2X1,1.0,1698751430,t1,shift
2918,5086,afgomez,TDOMONWH2X1,0.5,1699448165,GeneralResearcher,role
2919,5086,afgomez,TDOMONWH2X1,1.0,1699448165,GeneralResearcher,role
2920,5086,afgomez,TDOMONWH2X1,0.5,1699448165,t1,shift
2921,5086,afgomez,TDOMONWH2X1,1.0,1699448165,t1,shift
2922,5087,dbarrenetxea,TDOMONWH2X1,0.5,1699883345,GrindingResearcher,role
2923,5087,dbarrenetxea,TDOMONWH2X1,1.0,1699883345,GrindingResearcher,role
2924,5087,dbarrenetxea,TDOMONWH2X1,0.5,1699883345,t2,shift
2925,5087,dbarrenetxea,TDOMONWH2X1,1.0,1699883345,t2,shift
2926,5088,dbarrenetxea,TDOMONWH2X1,0.5,1699887765,GrindingResearcher,role
2927,5088,dbarrenetxea,TDOMONWH2X1,1.0,1699887765,GrindingResearcher,role
2928,5088,dbarrenetxea,TDOMONWH2X1,0.5,1699887765,t2,shift
2929,5088,dbarrenetxea,TDOMONWH2X1,1.0,1699887765,t2,shift
2930,5089,dbarrenetxea,TDOMONWH2X1,0.5,1699907890,GrindingResearcher,role
2931,5089,dbarrenetxea,TDOMONWH2X1,1.0,1699907890,GrindingResearcher,role
2932,5089,dbarrenetxea,TDOMONWH2X1,0.5,1699907890,t2,shift
2933,5089,dbarrenetxea,TDOMONWH2X1,1.0,1699907890,t2,shift
2934,5090,dbarrenetxea,TDOMONWH2X1,0.5,1699945049,GrindingResearcher,role
2935,5090,dbarrenetxea,TDOMONWH2X1,1.0,1699945049,GrindingResearcher,role
2936,5090,dbarrenetxea,TDOMONWH2X1,0.5,1699945049,t1,shift
2937,5090,dbarrenetxea,TDOMONWH2X1,1.0,1699945049,t1,shift
2938,5091,pruiz,TDOMONWH2X1,0.5,1699952664,NDTResearcher,role
2939,5091,pruiz,TDOMONWH2X1,1.0,1699952664,NDTResearcher,role
2940,5091,pruiz,TDOMONWH2X1,0.5,1699952664,t1,shift
2941,5091,pruiz,TDOMONWH2X1,1.0,1699952664,t1,shift
2942,5092,dbarrenetxea,TDOMONWH2X1,0.5,1699955808,GrindingResearcher,role
2943,5092,dbarrenetxea,TDOMONWH2X1,1.0,1699955808,GrindingResearcher,role
2944,5092,dbarrenetxea,TDOMONWH2X1,0.5,1699955808,t1,shift
2945,5092,dbarrenetxea,TDOMONWH2X1,1.0,1699955808,t1,shift
1,1001,dbarrenetxea,LG1000 - 100672 IDK,1.0,1695326615,machine_selection,task
2,1002,ggutierrezeizaguirre,LG600B6-100636-IDK,1.0,1695628873,machine_selection,task
3,1003,ggutierrezeizaguirre,LG600B6-100636-IDK,1.0,1695633767,machine_selection,task
4,1004,ggutierrezeizaguirre,LG600B6-100636-IDK,1.0,1695635276,machine_selection,task
5,1005,ubueno,LG600B6-100636-IDK,1.0,1695634086,machine_selection,task
6,1006,ubueno,LG600B6-100636-IDK,1.0,1695710096,machine_selection,task
7,1007,dbarrenetxea,110000556 DEC,1.0,1695712669,machine_selection,task
8,1008,dbarrenetxea,LG600B6-100636-IDK,1.0,1695715725,machine_selection,task
9,1009,ggutierrezeizaguirre,110000556 DEC,1.0,1695713191,machine_selection,task
10,1010,ggutierrezeizaguirre,LG600B6-100636-IDK,1.0,1695712935,machine_selection,task
11,1011,dbarrenetxea,110000556 DEC,1.0,1695719808,machine_selection,task
12,1012,dbarrenetxea,LG600B6-100636-IDK,1.0,1695730449,machine_selection,task
13,1013,dbarrenetxea,110000556 DEC,1.0,1695974644,machine_selection,task
14,1014,ggutierrezeizaguirre,110000556 DEC,1.0,1695985929,machine_selection,task
15,1015,ggutierrezeizaguirre,LG600B6-100636-IDK,1.0,1695985772,machine_selection,task
16,1016,dbarrenetxea,110000556 DEC,1.0,1696235962,machine_selection,task
17,1017,jalvarez,LG600B6-100636-IDK,1.0,1696238941,machine_selection,task
18,1018,iricondo,DM2 Test,1.0,1696243851,machine_selection,task
19,1019,iricondo,LG600-B8-110000578 LINAMAR,1.0,1696243844,machine_selection,task
20,1020,dbarrenetxea,110000556 DEC,1.0,1696252132,machine_selection,task
21,1021,ggutierrezeizaguirre,110000556 DEC,1.0,1696254549,machine_selection,task
22,1022,dbarrenetxea,110000556 DEC,1.0,1696269078,machine_selection,task
23,1023,dbarrenetxea,110000556 DEC,1.0,1696315412,machine_selection,task
24,1024,ggutierrezeizaguirre,110000556 DEC,1.0,1696315578,machine_selection,task
25,1025,eamilibia,110000556 DEC,1.0,1696321606,machine_selection,task
26,1026,ggutierrezeizaguirre,110000556 DEC,1.0,1696325453,machine_selection,task
27,1027,ggutierrezeizaguirre,110000556 DEC,1.0,1696325466,machine_selection,task
28,1028,ggutierrezeizaguirre,110000556 DEC,1.0,1696328464,machine_selection,task
29,1029,ggutierrezeizaguirre,110000556 DEC,1.0,1696332351,machine_selection,task
30,1030,dbarrenetxea,110000556 DEC,1.0,1696399219,machine_selection,task
31,1031,dbarrenetxea,110000556 DEC,1.0,1696396209,machine_selection,task
32,1032,eamilibia,110000556 DEC,1.0,1696405293,machine_selection,task
33,1033,dbarrenetxea,110000556 DEC,1.0,1696409190,machine_selection,task
34,1034,dbarrenetxea,110000556 DEC,1.0,1696417669,machine_selection,task
35,1035,pruiz,110000556 DEC,1.0,1696422672,machine_selection,task
36,1036,pruiz,LG600B6-100636-IDK,1.0,1696422680,machine_selection,task
37,1037,dbarrenetxea,110000556 DEC,1.0,1696432557,machine_selection,task
38,1038,dbarrenetxea,110000556 DEC,1.0,1696439221,machine_selection,task
39,1039,eamilibia,110000556 DEC,1.0,1696485819,machine_selection,task
40,1040,eamilibia,110000556 DEC,1.0,1696485567,machine_selection,task
41,1041,ubueno,110000556 DEC,1.0,1696486209,machine_selection,task
42,1042,dbarrenetxea,110000556 DEC,1.0,1696492466,machine_selection,task
43,1043,dbarrenetxea,110000556 DEC,1.0,1696495346,machine_selection,task
44,1044,pruiz,110000556 DEC,1.0,1696499620,machine_selection,task
45,1045,dbarrenetxea,110000556 DEC,1.0,1696515594,machine_selection,task
46,1046,eamilibia,110000556 DEC,1.0,1696572638,machine_selection,task
47,1047,dbarrenetxea,110000556 DEC,1.0,1696574567,machine_selection,task
48,1048,iricondo,ESTARTA315FV-100626 (E-315,1.0,1696575691,machine_selection,task
49,1049,ubueno,LG600B6-100636-IDK,1.0,1696581600,machine_selection,task
50,1050,dbarrenetxea,110000556 DEC,1.0,1696584197,machine_selection,task
51,1051,dbarrenetxea,110000556 DEC,1.0,1696588683,machine_selection,task
52,1052,dbarrenetxea,110000556 DEC,1.0,1696601954,machine_selection,task
53,1053,dbarrenetxea,110000556 DEC,1.0,1696833946,machine_selection,task
54,1054,dbarrenetxea,LG600B6-100636-IDK,1.0,1696835328,machine_selection,task
55,1055,dbarrenetxea,110000556 DEC,1.0,1696853613,machine_selection,task
56,1056,afgomez,110000556 DEC,1.0,1696924160,machine_selection,task
57,1057,dbarrenetxea,110000556 DEC,1.0,1696927289,machine_selection,task
58,1058,dbarrenetxea,110000556 DEC,1.0,1696947802,machine_selection,task
59,1059,afgomez,LG600B6-100636-IDK,1.0,1697013963,machine_selection,task
60,1060,dbarrenetxea,110000556 DEC,1.0,1697440392,machine_selection,task
61,1061,eamilibia,110000556 DEC,1.0,1697465112,machine_selection,task
62,1062,eamilibia,110000556 DEC,1.0,1697531179,machine_selection,task
63,1063,dbarrenetxea,110000556 DEC,1.0,1697533040,machine_selection,task
64,1064,eamilibia,110000556 DEC,1.0,1697636194,machine_selection,task
65,1065,eamilibia,110000556 DEC,1.0,1697702199,machine_selection,task
66,1066,eamilibia,110000556 DEC,1.0,1697714789,machine_selection,task
67,1067,eamilibia,110000556 DEC,1.0,1697786582,machine_selection,task
68,1068,dbarrenetxea,110000556 DEC,1.0,1697792878,machine_selection,task
69,1069,dbarrenetxea,110000556 DEC,1.0,1697811041,machine_selection,task
70,1070,dbarrenetxea,110000556 DEC,1.0,1697822875,machine_selection,task
71,1071,eamilibia,110000556 DEC,1.0,1698215495,machine_selection,task
72,1072,dbarrenetxea,110000556 DEC,1.0,1698220506,machine_selection,task
73,1073,jalvarez,LG600B6-100636-IDK,1.0,1698395400,machine_selection,task
74,1074,jalvarez,LG600B6-100636-IDK,1.0,1698403653,machine_selection,task
75,1075,dbarrenetxea,110000556 DEC,1.0,1698751430,machine_selection,task
76,1076,afgomez,LG600B6-100636-IDK,1.0,1699448165,machine_selection,task
77,1077,dbarrenetxea,110000556 DEC,1.0,1699883345,machine_selection,task
78,1078,dbarrenetxea,110000556 DEC,1.0,1699887765,machine_selection,task
79,1079,dbarrenetxea,110000556 DEC,1.0,1699907890,machine_selection,task
80,1080,dbarrenetxea,110000556 DEC,1.0,1699945049,machine_selection,task
81,1081,pruiz,LG600B6-100636-IDK,1.0,1699952664,machine_selection,task
82,1082,dbarrenetxea,110000556 DEC,1.0,1699955808,machine_selection,task
83,2000,eurkia,Wheelhead1Power,1.0,1694601316,signal_monitoring,task
84,2001,eurkia,Wheelhead1Power,1.0,1694601316,signal_monitoring,task
85,2002,dbarrenetxea,Wheelhead2Power,1.0,1695326615,signal_monitoring,task
86,2003,dbarrenetxea,Wheelhead2Power,1.0,1695326615,signal_monitoring,task
87,2004,dbarrenetxea,Wheelhead2Speed_actual,1.0,1695326615,signal_monitoring,task
88,2005,dbarrenetxea,X1AxisForce,1.0,1695326615,signal_monitoring,task
89,2006,dbarrenetxea,Z1AxisForce,1.0,1695326615,signal_monitoring,task
90,2007,dbarrenetxea,CAxisSpeed_actual,1.0,1695326615,signal_monitoring,task
91,2008,dbarrenetxea,Wheelhead2Power,1.0,1695326615,signal_monitoring,task
92,2009,dbarrenetxea,Wheelhead2Speed_actual,1.0,1695326615,signal_monitoring,task
93,2010,dbarrenetxea,X1AxisForce,1.0,1695326615,signal_monitoring,task
94,2011,dbarrenetxea,Z1AxisForce,1.0,1695326615,signal_monitoring,task
95,2012,dbarrenetxea,CAxisSpeed_actual,1.0,1695326615,signal_monitoring,task
96,2013,dbarrenetxea,Wheelhead2Power,1.0,1695326615,signal_monitoring,task
97,2014,dbarrenetxea,Wheelhead2Power,1.0,1695326615,signal_monitoring,task
98,2015,dbarrenetxea,Wheelhead2Power,1.0,1695326615,signal_monitoring,task
99,2016,dbarrenetxea,Wheelhead2Speed_actual,1.0,1695326615,signal_monitoring,task
100,2017,dbarrenetxea,X1AxisForce,1.0,1695326615,signal_monitoring,task
101,2018,dbarrenetxea,Z1AxisForce,1.0,1695326615,signal_monitoring,task
102,2019,dbarrenetxea,CAxisSpeed_actual,1.0,1695326615,signal_monitoring,task
103,2020,ubueno,Wheelhead2Power,1.0,1695634086,signal_monitoring,task
104,2021,ubueno,Wheelhead2Power,1.0,1695634086,signal_monitoring,task
105,2022,ubueno,Wheelhead2Power,1.0,1695634086,signal_monitoring,task
106,2023,ubueno,Wheelhead2Speed_actual,1.0,1695634086,signal_monitoring,task
107,2024,ubueno,Wheelhead2Power,1.0,1695634086,signal_monitoring,task
108,2025,ubueno,Wheelhead2Speed_actual,1.0,1695634086,signal_monitoring,task
109,2026,ubueno,Wheelhead2Power,1.0,1695634086,signal_monitoring,task
110,2027,ubueno,Wheelhead2Speed_actual,1.0,1695634086,signal_monitoring,task
111,2028,ubueno,X1AxisPosition_actual,1.0,1695634086,signal_monitoring,task
112,2029,ubueno,Wheelhead2Power,1.0,1695634086,signal_monitoring,task
113,2030,ubueno,Wheelhead2Speed_actual,1.0,1695634086,signal_monitoring,task
114,2031,ubueno,X1AxisPosition_actual,1.0,1695634086,signal_monitoring,task
115,2032,ubueno,Wheelhead2Power,1.0,1695710096,signal_monitoring,task
116,2033,ubueno,Wheelhead2Power,1.0,1695710096,signal_monitoring,task
117,2034,ubueno,Wheelhead2Power,1.0,1695710096,signal_monitoring,task
118,2035,ubueno,Wheelhead2Power,1.0,1695710096,signal_monitoring,task
119,2036,dbarrenetxea,Wheelhead2Power,1.0,1695712669,signal_monitoring,task
120,2037,dbarrenetxea,Wheelhead2Power,1.0,1695712669,signal_monitoring,task
121,2038,dbarrenetxea,Wheelhead2Power,1.0,1695715725,signal_monitoring,task
122,2039,ggutierrezeizaguirre,Wheelhead2Power,1.0,1695713191,signal_monitoring,task
123,2040,ggutierrezeizaguirre,Wheelhead2Power,1.0,1695713191,signal_monitoring,task
124,2041,dbarrenetxea,Wheelhead2Power,1.0,1695730449,signal_monitoring,task
125,2042,dbarrenetxea,Wheelhead2Power,1.0,1695730449,signal_monitoring,task
126,2043,jalvarez,CAxisSpeed_actual,1.0,1696238941,signal_monitoring,task
127,2044,jalvarez,CAxisSpeed_actual,1.0,1696238941,signal_monitoring,task
128,2045,iricondo,CAxisPower,1.0,1696243851,signal_monitoring,task
129,2046,dbarrenetxea,Wheelhead2Power,1.0,1696252132,signal_monitoring,task
130,2047,ggutierrezeizaguirre,X1AxisSpeed_commanded,1.0,1696254549,signal_monitoring,task
131,2048,ggutierrezeizaguirre,X1AxisSpeed_commanded,1.0,1696254549,signal_monitoring,task
132,2049,ggutierrezeizaguirre,Z1AxisSpeed_commanded,1.0,1696254549,signal_monitoring,task
133,2050,ggutierrezeizaguirre,X1AxisSpeed_commanded,1.0,1696254549,signal_monitoring,task
134,2051,ggutierrezeizaguirre,Z1AxisSpeed_commanded,1.0,1696254549,signal_monitoring,task
135,2052,ggutierrezeizaguirre,X1AxisSpeed_commanded,1.0,1696254549,signal_monitoring,task
136,2053,ggutierrezeizaguirre,Z1AxisSpeed_commanded,1.0,1696254549,signal_monitoring,task
137,2054,ggutierrezeizaguirre,X1AxisSpeed_commanded,1.0,1696254549,signal_monitoring,task
138,2055,ggutierrezeizaguirre,Z1AxisSpeed_commanded,1.0,1696254549,signal_monitoring,task
139,2056,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696254549,signal_monitoring,task
140,2057,ggutierrezeizaguirre,X1AxisSpeed_commanded,1.0,1696254549,signal_monitoring,task
141,2058,ggutierrezeizaguirre,Z1AxisSpeed_commanded,1.0,1696254549,signal_monitoring,task
142,2059,ggutierrezeizaguirre,X1AxisPosition_actual,1.0,1696254549,signal_monitoring,task
143,2060,ggutierrezeizaguirre,X1AxisPosition_actual,1.0,1696254549,signal_monitoring,task
144,2061,dbarrenetxea,Wheelhead2Power,1.0,1696269078,signal_monitoring,task
145,2062,dbarrenetxea,Wheelhead2Power,1.0,1696315412,signal_monitoring,task
146,2063,dbarrenetxea,X1AxisForce,1.0,1696315412,signal_monitoring,task
147,2064,dbarrenetxea,Z1AxisForce,1.0,1696315412,signal_monitoring,task
148,2065,dbarrenetxea,Wheelhead2Power,1.0,1696315412,signal_monitoring,task
149,2066,dbarrenetxea,Z1AxisForce,1.0,1696315412,signal_monitoring,task
150,2067,dbarrenetxea,Z1AxisForce,1.0,1696315412,signal_monitoring,task
151,2068,dbarrenetxea,Z1AxisForce,1.0,1696315412,signal_monitoring,task
152,2069,dbarrenetxea,X1AxisForce,1.0,1696315412,signal_monitoring,task
153,2070,dbarrenetxea,Z1AxisForce,1.0,1696315412,signal_monitoring,task
154,2071,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696315412,signal_monitoring,task
155,2072,dbarrenetxea,Z1AxisForce,1.0,1696315412,signal_monitoring,task
156,2073,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696315412,signal_monitoring,task
157,2074,dbarrenetxea,CAxisSpeed_actual,1.0,1696315412,signal_monitoring,task
158,2075,dbarrenetxea,Wheelhead2Power,1.0,1696315412,signal_monitoring,task
159,2076,dbarrenetxea,Wheelhead2Power,1.0,1696315412,signal_monitoring,task
160,2077,dbarrenetxea,Wheelhead2Power,1.0,1696315412,signal_monitoring,task
161,2078,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696315412,signal_monitoring,task
162,2079,dbarrenetxea,Wheelhead2Power,1.0,1696315412,signal_monitoring,task
163,2080,dbarrenetxea,Wheelhead2Power,1.0,1696315412,signal_monitoring,task
164,2081,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696315412,signal_monitoring,task
165,2082,dbarrenetxea,Wheelhead2Power,1.0,1696315412,signal_monitoring,task
166,2083,dbarrenetxea,Wheelhead2Power,1.0,1696315412,signal_monitoring,task
167,2084,dbarrenetxea,Wheelhead2Power,1.0,1696315412,signal_monitoring,task
168,2085,dbarrenetxea,Wheelhead2Power,1.0,1696315412,signal_monitoring,task
169,2086,dbarrenetxea,Wheelhead2Power,1.0,1696315412,signal_monitoring,task
170,2087,dbarrenetxea,Wheelhead2Power,1.0,1696315412,signal_monitoring,task
171,2088,dbarrenetxea,Wheelhead2Power,1.0,1696315412,signal_monitoring,task
172,2089,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696315578,signal_monitoring,task
173,2090,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696315578,signal_monitoring,task
174,2091,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696315578,signal_monitoring,task
175,2092,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696315578,signal_monitoring,task
176,2093,ggutierrezeizaguirre,X1AxisSpeed_commanded,1.0,1696315578,signal_monitoring,task
177,2094,eamilibia,Wheelhead2Power,1.0,1696321606,signal_monitoring,task
178,2095,eamilibia,Wheelhead2Power,1.0,1696321606,signal_monitoring,task
179,2096,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696328464,signal_monitoring,task
180,2097,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696328464,signal_monitoring,task
181,2098,ggutierrezeizaguirre,X1AxisPosition_actual,1.0,1696328464,signal_monitoring,task
182,2099,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696328464,signal_monitoring,task
183,2100,ggutierrezeizaguirre,Wheelhead2Power,1.0,1696328464,signal_monitoring,task
184,2101,dbarrenetxea,Wheelhead2Power,1.0,1696399219,signal_monitoring,task
185,2102,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696399219,signal_monitoring,task
186,2103,dbarrenetxea,CAxisSpeed_actual,1.0,1696399219,signal_monitoring,task
187,2104,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696399219,signal_monitoring,task
188,2105,dbarrenetxea,Wheelhead2Power,1.0,1696399219,signal_monitoring,task
189,2106,dbarrenetxea,Wheelhead2Power,1.0,1696396209,signal_monitoring,task
190,2107,dbarrenetxea,Wheelhead2Speed_actual,1.0,1696396209,signal_monitoring,task
191,2108,dbarrenetxea,CAxisSpeed_actual,1.0,1696396209,signal_monitoring,task
192,2109,dbarrenetxea,Z1AxisSpeed_commanded,1.0,1696396209,signal_monitoring,task
193,2110,dbarrenetxea,Wheelhead2Power,1.0,1696396209,signal_monitoring,task
194,2111,eamilibia,Wheelhead2Power,1.0,1696405293,signal_monitoring,task
195,2112,eamilibia,Wheelhead2Power,1.0,1696405293,signal_monitoring,task
196,2113,dbarrenetxea,Wheelhead2Power,1.0,1696409190,signal_monitoring,task
197,2114,dbarrenetxea,Wheelhead2Power,1.0,1696409190,signal_monitoring,task
198,2115,dbarrenetxea,Wheelhead2Power,1.0,1696409190,signal_monitoring,task
199,2116,dbarrenetxea,Wheelhead2Power,1.0,1696409190,signal_monitoring,task
200,2117,dbarrenetxea,Wheelhead2Power,1.0,1696409190,signal_monitoring,task
201,2118,dbarrenetxea,Z1AxisForce,1.0,1696409190,signal_monitoring,task
202,2119,dbarrenetxea,Wheelhead2Power,1.0,1696409190,signal_monitoring,task
203,2120,dbarrenetxea,Wheelhead2Power,1.0,1696409190,signal_monitoring,task
204,2121,dbarrenetxea,Wheelhead2Power,1.0,1696409190,signal_monitoring,task
205,2122,dbarrenetxea,Wheelhead2Power,1.0,1696409190,signal_monitoring,task
206,2123,pruiz,Wheelhead2Power,1.0,1696422680,signal_monitoring,task
207,2124,pruiz,Wheelhead2Power,1.0,1696422680,signal_monitoring,task
208,2125,pruiz,Wheelhead2Power,1.0,1696422680,signal_monitoring,task
209,2126,pruiz,Wheelhead2Power,1.0,1696422680,signal_monitoring,task
210,2127,pruiz,CAxisSpeed_actual,1.0,1696422680,signal_monitoring,task
211,2128,pruiz,Z1AxisForce,1.0,1696422680,signal_monitoring,task
212,2129,pruiz,Wheelhead2Power,1.0,1696422680,signal_monitoring,task
213,2130,pruiz,Wheelhead2Power,1.0,1696422680,signal_monitoring,task
214,2131,pruiz,Wheelhead2Power,1.0,1696422680,signal_monitoring,task
215,2132,pruiz,Wheelhead2Power,1.0,1696422680,signal_monitoring,task
216,2133,pruiz,CAxisSpeed_actual,1.0,1696422680,signal_monitoring,task
217,2134,pruiz,CAxisSpeed_actual,1.0,1696422680,signal_monitoring,task
218,2135,dbarrenetxea,Wheelhead2Power,1.0,1696492466,signal_monitoring,task
219,2136,dbarrenetxea,Wheelhead2Power,1.0,1696495346,signal_monitoring,task
220,2137,pruiz,Wheelhead2Speed_actual,1.0,1696499620,signal_monitoring,task
221,2138,pruiz,Wheelhead2Speed_actual,1.0,1696499620,signal_monitoring,task
222,2139,pruiz,Wheelhead2Power,1.0,1696499620,signal_monitoring,task
223,2140,pruiz,Wheelhead2Power,1.0,1696499620,signal_monitoring,task
224,2141,pruiz,X1AxisPosition_actual,1.0,1696499620,signal_monitoring,task
225,2142,pruiz,X1AxisForce,1.0,1696499620,signal_monitoring,task
226,2143,pruiz,X1AxisForce,1.0,1696499620,signal_monitoring,task
227,2144,pruiz,X1AxisForce,1.0,1696499620,signal_monitoring,task
228,2145,pruiz,X1AxisPosition_actual,1.0,1696499620,signal_monitoring,task
229,2146,pruiz,Wheelhead2Speed_actual,1.0,1696499620,signal_monitoring,task
230,2147,pruiz,Wheelhead2Speed_actual,1.0,1696499620,signal_monitoring,task
231,2148,pruiz,Z1AxisForce,1.0,1696499620,signal_monitoring,task
232,2149,pruiz,Z1AxisForce,1.0,1696499620,signal_monitoring,task
233,2150,pruiz,Z1AxisForce,1.0,1696499620,signal_monitoring,task
234,2151,pruiz,Wheelhead2Speed_actual,1.0,1696499620,signal_monitoring,task
235,2152,pruiz,Wheelhead2Speed_actual,1.0,1696499620,signal_monitoring,task
236,2153,dbarrenetxea,Wheelhead2Power,1.0,1696515594,signal_monitoring,task
237,2154,eamilibia,Wheelhead2Power,1.0,1696572638,signal_monitoring,task
238,2155,eamilibia,Wheelhead2Power,1.0,1696572638,signal_monitoring,task
239,2156,eamilibia,Wheelhead2Power,1.0,1696572638,signal_monitoring,task
240,2157,eamilibia,Wheelhead2Power,1.0,1696572638,signal_monitoring,task
241,2158,eamilibia,Wheelhead2Power,1.0,1696572638,signal_monitoring,task
242,2159,dbarrenetxea,Wheelhead2Power,1.0,1696584197,signal_monitoring,task
243,2160,dbarrenetxea,Wheelhead2Power,1.0,1696584197,signal_monitoring,task
244,2161,dbarrenetxea,Wheelhead2Power,1.0,1696588683,signal_monitoring,task
245,2162,dbarrenetxea,Wheelhead2Power,1.0,1696588683,signal_monitoring,task
246,2163,dbarrenetxea,Wheelhead2Power,1.0,1696601954,signal_monitoring,task
247,2164,dbarrenetxea,Z1AxisForce,1.0,1696601954,signal_monitoring,task
248,2165,dbarrenetxea,Wheelhead2Power,1.0,1696833946,signal_monitoring,task
249,2166,dbarrenetxea,Wheelhead2Power,1.0,1696833946,signal_monitoring,task
250,2167,afgomez,Wheelhead2Power,1.0,1696924160,signal_monitoring,task
251,2168,dbarrenetxea,Wheelhead2Power,1.0,1696927289,signal_monitoring,task
252,2169,dbarrenetxea,Wheelhead2Power,1.0,1696947802,signal_monitoring,task
253,2170,afgomez,Wheelhead2Power,1.0,1697013963,signal_monitoring,task
254,2171,dbarrenetxea,Wheelhead2Power,1.0,1697440392,signal_monitoring,task
255,2172,eamilibia,Wheelhead2Power,1.0,1697465112,signal_monitoring,task
256,2173,eamilibia,Wheelhead2Power,1.0,1697465112,signal_monitoring,task
257,2174,eamilibia,Wheelhead2Power,1.0,1697465112,signal_monitoring,task
258,2175,eamilibia,Wheelhead2Power,1.0,1697465112,signal_monitoring,task
259,2176,eamilibia,Wheelhead2Power,1.0,1697465112,signal_monitoring,task
260,2177,eamilibia,Wheelhead2Power,1.0,1697531179,signal_monitoring,task
261,2178,dbarrenetxea,Wheelhead2Power,1.0,1697533040,signal_monitoring,task
